instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
27403010,107043,LAURUSLABS25SEP760PE,LAURUSLABS,0.0,2025-09-30,760.0,0.05,1700,PE,NFO-OPT,NFO
9474306,37009,LAURUSLABS25SEP900CE,LAURUSLABS,0.0,2025-09-30,900.0,0.05,1700,CE,NFO-OPT,NFO
9474562,37010,LAURUSLABS25SEP900PE,LAURUSLABS,0.0,2025-09-30,900.0,0.05,1700,PE,NFO-OPT,NFO
26515202,103575,LAURUSLABS25SEP910PE,LAURUSLABS,0.0,2025-09-30,910.0,0.05,1700,PE,NFO-OPT,NFO
27414274,107087,LAURUSLABS25SEP960CE,LAURUSLABS,0.0,2025-09-30,960.0,0.05,1700,CE,NFO-OPT,NFO
27414530,107088,LAURUSLABS25SEP960PE,LAURUSLABS,0.0,2025-09-30,960.0,0.05,1700,PE,NFO-OPT,NFO
9988098,39016,LAURUSLABS25SEP940CE,LAURUSLABS,0.0,2025-09-30,940.0,0.05,1700,CE,NFO-OPT,NFO
9988354,39017,LAURUSLABS25SEP940PE,LAURUSLABS,0.0,2025-09-30,940.0,0.05,1700,PE,NFO-OPT,NFO
26515458,103576,LAURUSLABS25SEP930CE,LAURUSLABS,0.0,2025-09-30,930.0,0.05,1700,CE,NFO-OPT,NFO
26515714,103577,LAURUSLABS25SEP930PE,LAURUSLABS,0.0,2025-09-30,930.0,0.05,1700,PE,NFO-OPT,NFO
27412226,107079,LAURUSLABS25SEP920CE,LAURUSLABS,0.0,2025-09-30,920.0,0.05,1700,CE,NFO-OPT,NFO
27414018,107086,LAURUSLABS25SEP920PE,LAURUSLABS,0.0,2025-09-30,920.0,0.05,1700,PE,NFO-OPT,NFO
26514690,103573,LAURUSLABS25SEP910CE,LAURUSLABS,0.0,2025-09-30,910.0,0.05,1700,CE,NFO-OPT,NFO
26492162,103485,LAURUSLABS25SEP750CE,LAURUSLABS,0.0,2025-09-30,750.0,0.05,1700,CE,NFO-OPT,NFO
26492418,103486,LAURUSLABS25SEP750PE,LAURUSLABS,0.0,2025-09-30,750.0,0.05,1700,PE,NFO-OPT,NFO
27401218,107036,LAURUSLABS25SEP740CE,LAURUSLABS,0.0,2025-09-30,740.0,0.05,1700,CE,NFO-OPT,NFO
27401474,107037,LAURUSLABS25SEP740PE,LAURUSLABS,0.0,2025-09-30,740.0,0.05,1700,PE,NFO-OPT,NFO
27400706,107034,LAURUSLABS25SEP720CE,LAURUSLABS,0.0,2025-09-30,720.0,0.05,1700,CE,NFO-OPT,NFO
27400962,107035,LAURUSLABS25SEP720PE,LAURUSLABS,0.0,2025-09-30,720.0,0.05,1700,PE,NFO-OPT,NFO
27397890,107023,LAURUSLABS25SEP600PE,LAURUSLABS,0.0,2025-09-30,600.0,0.05,1700,PE,NFO-OPT,NFO
26545666,103694,LAURUSLABS25OCT720CE,LAURUSLABS,0.0,2025-10-28,720.0,0.05,1700,CE,NFO-OPT,NFO
26546434,103697,LAURUSLABS25OCT720PE,LAURUSLABS,0.0,2025-10-28,720.0,0.05,1700,PE,NFO-OPT,NFO
26547458,103701,LAURUSLABS25OCT760CE,LAURUSLABS,0.0,2025-10-28,760.0,0.05,1700,CE,NFO-OPT,NFO
26547714,103702,LAURUSLABS25OCT760PE,LAURUSLABS,0.0,2025-10-28,760.0,0.05,1700,PE,NFO-OPT,NFO
26547970,103703,LAURUSLABS25OCT780CE,LAURUSLABS,0.0,2025-10-28,780.0,0.05,1700,CE,NFO-OPT,NFO
26548226,103704,LAURUSLABS25OCT780PE,LAURUSLABS,0.0,2025-10-28,780.0,0.05,1700,PE,NFO-OPT,NFO
26548482,103705,LAURUSLABS25OCT800CE,LAURUSLABS,0.0,2025-10-28,800.0,0.05,1700,CE,NFO-OPT,NFO
26548738,103706,LAURUSLABS25OCT800PE,LAURUSLABS,0.0,2025-10-28,800.0,0.05,1700,PE,NFO-OPT,NFO
26550274,103712,LAURUSLABS25OCT820CE,LAURUSLABS,0.0,2025-10-28,820.0,0.05,1700,CE,NFO-OPT,NFO
26550530,103713,LAURUSLABS25OCT820PE,LAURUSLABS,0.0,2025-10-28,820.0,0.05,1700,PE,NFO-OPT,NFO
26550786,103714,LAURUSLABS25OCT840CE,LAURUSLABS,0.0,2025-10-28,840.0,0.05,1700,CE,NFO-OPT,NFO
26551042,103715,LAURUSLABS25OCT840PE,LAURUSLABS,0.0,2025-10-28,840.0,0.05,1700,PE,NFO-OPT,NFO
26551298,103716,LAURUSLABS25OCT860CE,LAURUSLABS,0.0,2025-10-28,860.0,0.05,1700,CE,NFO-OPT,NFO
26551554,103717,LAURUSLABS25OCT860PE,LAURUSLABS,0.0,2025-10-28,860.0,0.05,1700,PE,NFO-OPT,NFO
26551810,103718,LAURUSLABS25OCT880CE,LAURUSLABS,0.0,2025-10-28,880.0,0.05,1700,CE,NFO-OPT,NFO
26552066,103719,LAURUSLABS25OCT880PE,LAURUSLABS,0.0,2025-10-28,880.0,0.05,1700,PE,NFO-OPT,NFO
26553858,103726,LAURUSLABS25OCT900CE,LAURUSLABS,0.0,2025-10-28,900.0,0.05,1700,CE,NFO-OPT,NFO
26554370,103728,LAURUSLABS25OCT900PE,LAURUSLABS,0.0,2025-10-28,900.0,0.05,1700,PE,NFO-OPT,NFO
26554882,103730,LAURUSLABS25OCT920CE,LAURUSLABS,0.0,2025-10-28,920.0,0.05,1700,CE,NFO-OPT,NFO
26560002,103750,LAURUSLABS25OCT920PE,LAURUSLABS,0.0,2025-10-28,920.0,0.05,1700,PE,NFO-OPT,NFO
26561282,103755,LAURUSLABS25OCT960CE,LAURUSLABS,0.0,2025-10-28,960.0,0.05,1700,CE,NFO-OPT,NFO
26563330,103763,LAURUSLABS25OCT960PE,LAURUSLABS,0.0,2025-10-28,960.0,0.05,1700,PE,NFO-OPT,NFO
26564866,103769,LAURUSLABS25OCT1000CE,LAURUSLABS,0.0,2025-10-28,1000.0,0.05,1700,CE,NFO-OPT,NFO
26574338,103806,LAURUSLABS25OCT1000PE,LAURUSLABS,0.0,2025-10-28,1000.0,0.05,1700,PE,NFO-OPT,NFO
29116162,113735,LICHSGFIN25AUG560CE,LICHSGFIN,0.0,2025-08-28,560.0,0.05,1000,CE,NFO-OPT,NFO
29116418,113736,LICHSGFIN25AUG560PE,LICHSGFIN,0.0,2025-08-28,560.0,0.05,1000,PE,NFO-OPT,NFO
27434498,107166,LICHSGFIN25AUG570CE,LICHSGFIN,0.0,2025-08-28,570.0,0.05,1000,CE,NFO-OPT,NFO
27434754,107167,LICHSGFIN25AUG570PE,LICHSGFIN,0.0,2025-08-28,570.0,0.05,1000,PE,NFO-OPT,NFO
27433986,107164,LICHSGFIN25AUG550CE,LICHSGFIN,0.0,2025-08-28,550.0,0.05,1000,CE,NFO-OPT,NFO
27434242,107165,LICHSGFIN25AUG550PE,LICHSGFIN,0.0,2025-08-28,550.0,0.05,1000,PE,NFO-OPT,NFO
29116674,113737,LICHSGFIN25AUG580CE,LICHSGFIN,0.0,2025-08-28,580.0,0.05,1000,CE,NFO-OPT,NFO
29116930,113738,LICHSGFIN25AUG580PE,LICHSGFIN,0.0,2025-08-28,580.0,0.05,1000,PE,NFO-OPT,NFO
29107970,113703,LICHSGFIN25AUG540CE,LICHSGFIN,0.0,2025-08-28,540.0,0.05,1000,CE,NFO-OPT,NFO
29115906,113734,LICHSGFIN25AUG540PE,LICHSGFIN,0.0,2025-08-28,540.0,0.05,1000,PE,NFO-OPT,NFO
27435010,107168,LICHSGFIN25AUG590CE,LICHSGFIN,0.0,2025-08-28,590.0,0.05,1000,CE,NFO-OPT,NFO
27435266,107169,LICHSGFIN25AUG590PE,LICHSGFIN,0.0,2025-08-28,590.0,0.05,1000,PE,NFO-OPT,NFO
27433474,107162,LICHSGFIN25AUG530CE,LICHSGFIN,0.0,2025-08-28,530.0,0.05,1000,CE,NFO-OPT,NFO
27433730,107163,LICHSGFIN25AUG530PE,LICHSGFIN,0.0,2025-08-28,530.0,0.05,1000,PE,NFO-OPT,NFO
29118210,113743,LICHSGFIN25AUG600CE,LICHSGFIN,0.0,2025-08-28,600.0,0.05,1000,CE,NFO-OPT,NFO
29119234,113747,LICHSGFIN25AUG600PE,LICHSGFIN,0.0,2025-08-28,600.0,0.05,1000,PE,NFO-OPT,NFO
29107202,113700,LICHSGFIN25AUG520CE,LICHSGFIN,0.0,2025-08-28,520.0,0.05,1000,CE,NFO-OPT,NFO
29107714,113702,LICHSGFIN25AUG520PE,LICHSGFIN,0.0,2025-08-28,520.0,0.05,1000,PE,NFO-OPT,NFO
27435522,107170,LICHSGFIN25AUG610CE,LICHSGFIN,0.0,2025-08-28,610.0,0.05,1000,CE,NFO-OPT,NFO
27435778,107171,LICHSGFIN25AUG610PE,LICHSGFIN,0.0,2025-08-28,610.0,0.05,1000,PE,NFO-OPT,NFO
27432962,107160,LICHSGFIN25AUG510CE,LICHSGFIN,0.0,2025-08-28,510.0,0.05,1000,CE,NFO-OPT,NFO
27433218,107161,LICHSGFIN25AUG510PE,LICHSGFIN,0.0,2025-08-28,510.0,0.05,1000,PE,NFO-OPT,NFO
29120002,113750,LICHSGFIN25AUG620CE,LICHSGFIN,0.0,2025-08-28,620.0,0.05,1000,CE,NFO-OPT,NFO
29120514,113752,LICHSGFIN25AUG620PE,LICHSGFIN,0.0,2025-08-28,620.0,0.05,1000,PE,NFO-OPT,NFO
29091842,113640,LICHSGFIN25AUG500CE,LICHSGFIN,0.0,2025-08-28,500.0,0.05,1000,CE,NFO-OPT,NFO
29092098,113641,LICHSGFIN25AUG500PE,LICHSGFIN,0.0,2025-08-28,500.0,0.05,1000,PE,NFO-OPT,NFO
27436034,107172,LICHSGFIN25AUG630CE,LICHSGFIN,0.0,2025-08-28,630.0,0.05,1000,CE,NFO-OPT,NFO
27436290,107173,LICHSGFIN25AUG630PE,LICHSGFIN,0.0,2025-08-28,630.0,0.05,1000,PE,NFO-OPT,NFO
29121026,113754,LICHSGFIN25AUG640PE,LICHSGFIN,0.0,2025-08-28,640.0,0.05,1000,PE,NFO-OPT,NFO
29091330,113638,LICHSGFIN25AUG480CE,LICHSGFIN,0.0,2025-08-28,480.0,0.05,1000,CE,NFO-OPT,NFO
29091586,113639,LICHSGFIN25AUG480PE,LICHSGFIN,0.0,2025-08-28,480.0,0.05,1000,PE,NFO-OPT,NFO
29124354,113767,LICHSGFIN25AUG740CE,LICHSGFIN,0.0,2025-08-28,740.0,0.05,1000,CE,NFO-OPT,NFO
29124610,113768,LICHSGFIN25AUG740PE,LICHSGFIN,0.0,2025-08-28,740.0,0.05,1000,PE,NFO-OPT,NFO
29124098,113766,LICHSGFIN25AUG720PE,LICHSGFIN,0.0,2025-08-28,720.0,0.05,1000,PE,NFO-OPT,NFO
29123330,113763,LICHSGFIN25AUG700CE,LICHSGFIN,0.0,2025-08-28,700.0,0.05,1000,CE,NFO-OPT,NFO
29123586,113764,LICHSGFIN25AUG700PE,LICHSGFIN,0.0,2025-08-28,700.0,0.05,1000,PE,NFO-OPT,NFO
27437570,107178,LICHSGFIN25AUG690CE,LICHSGFIN,0.0,2025-08-28,690.0,0.05,1000,CE,NFO-OPT,NFO
27437826,107179,LICHSGFIN25AUG690PE,LICHSGFIN,0.0,2025-08-28,690.0,0.05,1000,PE,NFO-OPT,NFO
29122818,113761,LICHSGFIN25AUG680CE,LICHSGFIN,0.0,2025-08-28,680.0,0.05,1000,CE,NFO-OPT,NFO
29123074,113762,LICHSGFIN25AUG680PE,LICHSGFIN,0.0,2025-08-28,680.0,0.05,1000,PE,NFO-OPT,NFO
27437058,107176,LICHSGFIN25AUG670CE,LICHSGFIN,0.0,2025-08-28,670.0,0.05,1000,CE,NFO-OPT,NFO
27437314,107177,LICHSGFIN25AUG670PE,LICHSGFIN,0.0,2025-08-28,670.0,0.05,1000,PE,NFO-OPT,NFO
29122306,113759,LICHSGFIN25AUG660CE,LICHSGFIN,0.0,2025-08-28,660.0,0.05,1000,CE,NFO-OPT,NFO
29122562,113760,LICHSGFIN25AUG660PE,LICHSGFIN,0.0,2025-08-28,660.0,0.05,1000,PE,NFO-OPT,NFO
27436546,107174,LICHSGFIN25AUG650CE,LICHSGFIN,0.0,2025-08-28,650.0,0.05,1000,CE,NFO-OPT,NFO
27436802,107175,LICHSGFIN25AUG650PE,LICHSGFIN,0.0,2025-08-28,650.0,0.05,1000,PE,NFO-OPT,NFO
29120770,113753,LICHSGFIN25AUG640CE,LICHSGFIN,0.0,2025-08-28,640.0,0.05,1000,CE,NFO-OPT,NFO
26607362,103935,LICHSGFIN25SEP570CE,LICHSGFIN,0.0,2025-09-30,570.0,0.05,1000,CE,NFO-OPT,NFO
26607618,103936,LICHSGFIN25SEP570PE,LICHSGFIN,0.0,2025-09-30,570.0,0.05,1000,PE,NFO-OPT,NFO
27458818,107261,LICHSGFIN25SEP560CE,LICHSGFIN,0.0,2025-09-30,560.0,0.05,1000,CE,NFO-OPT,NFO
27460354,107267,LICHSGFIN25SEP560PE,LICHSGFIN,0.0,2025-09-30,560.0,0.05,1000,PE,NFO-OPT,NFO
27460610,107268,LICHSGFIN25SEP580CE,LICHSGFIN,0.0,2025-09-30,580.0,0.05,1000,CE,NFO-OPT,NFO
27460866,107269,LICHSGFIN25SEP580PE,LICHSGFIN,0.0,2025-09-30,580.0,0.05,1000,PE,NFO-OPT,NFO
26606338,103931,LICHSGFIN25SEP550CE,LICHSGFIN,0.0,2025-09-30,550.0,0.05,1000,CE,NFO-OPT,NFO
26607106,103934,LICHSGFIN25SEP550PE,LICHSGFIN,0.0,2025-09-30,550.0,0.05,1000,PE,NFO-OPT,NFO
26607874,103937,LICHSGFIN25SEP590CE,LICHSGFIN,0.0,2025-09-30,590.0,0.05,1000,CE,NFO-OPT,NFO
26608130,103938,LICHSGFIN25SEP590PE,LICHSGFIN,0.0,2025-09-30,590.0,0.05,1000,PE,NFO-OPT,NFO
27451394,107232,LICHSGFIN25SEP540CE,LICHSGFIN,0.0,2025-09-30,540.0,0.05,1000,CE,NFO-OPT,NFO
27451650,107233,LICHSGFIN25SEP540PE,LICHSGFIN,0.0,2025-09-30,540.0,0.05,1000,PE,NFO-OPT,NFO
27461122,107270,LICHSGFIN25SEP600CE,LICHSGFIN,0.0,2025-09-30,600.0,0.05,1000,CE,NFO-OPT,NFO
27461890,107273,LICHSGFIN25SEP600PE,LICHSGFIN,0.0,2025-09-30,600.0,0.05,1000,PE,NFO-OPT,NFO
26605314,103927,LICHSGFIN25SEP530CE,LICHSGFIN,0.0,2025-09-30,530.0,0.05,1000,CE,NFO-OPT,NFO
26606082,103930,LICHSGFIN25SEP530PE,LICHSGFIN,0.0,2025-09-30,530.0,0.05,1000,PE,NFO-OPT,NFO
26608386,103939,LICHSGFIN25SEP610CE,LICHSGFIN,0.0,2025-09-30,610.0,0.05,1000,CE,NFO-OPT,NFO
26608642,103940,LICHSGFIN25SEP610PE,LICHSGFIN,0.0,2025-09-30,610.0,0.05,1000,PE,NFO-OPT,NFO
27450626,107229,LICHSGFIN25SEP520CE,LICHSGFIN,0.0,2025-09-30,520.0,0.05,1000,CE,NFO-OPT,NFO
27451138,107231,LICHSGFIN25SEP520PE,LICHSGFIN,0.0,2025-09-30,520.0,0.05,1000,PE,NFO-OPT,NFO
27462914,107277,LICHSGFIN25SEP620CE,LICHSGFIN,0.0,2025-09-30,620.0,0.05,1000,CE,NFO-OPT,NFO
27463938,107281,LICHSGFIN25SEP620PE,LICHSGFIN,0.0,2025-09-30,620.0,0.05,1000,PE,NFO-OPT,NFO
26604802,103925,LICHSGFIN25SEP510CE,LICHSGFIN,0.0,2025-09-30,510.0,0.05,1000,CE,NFO-OPT,NFO
26605058,103926,LICHSGFIN25SEP510PE,LICHSGFIN,0.0,2025-09-30,510.0,0.05,1000,PE,NFO-OPT,NFO
26608898,103941,LICHSGFIN25SEP630CE,LICHSGFIN,0.0,2025-09-30,630.0,0.05,1000,CE,NFO-OPT,NFO
26609154,103942,LICHSGFIN25SEP630PE,LICHSGFIN,0.0,2025-09-30,630.0,0.05,1000,PE,NFO-OPT,NFO
27450114,107227,LICHSGFIN25SEP500CE,LICHSGFIN,0.0,2025-09-30,500.0,0.05,1000,CE,NFO-OPT,NFO
27450370,107228,LICHSGFIN25SEP500PE,LICHSGFIN,0.0,2025-09-30,500.0,0.05,1000,PE,NFO-OPT,NFO
27464450,107283,LICHSGFIN25SEP640CE,LICHSGFIN,0.0,2025-09-30,640.0,0.05,1000,CE,NFO-OPT,NFO
27485442,107365,LICHSGFIN25SEP640PE,LICHSGFIN,0.0,2025-09-30,640.0,0.05,1000,PE,NFO-OPT,NFO
26629890,104023,LICHSGFIN25SEP650PE,LICHSGFIN,0.0,2025-09-30,650.0,0.05,1000,PE,NFO-OPT,NFO
27487234,107372,LICHSGFIN25SEP700CE,LICHSGFIN,0.0,2025-09-30,700.0,0.05,1000,CE,NFO-OPT,NFO
27487490,107373,LICHSGFIN25SEP700PE,LICHSGFIN,0.0,2025-09-30,700.0,0.05,1000,PE,NFO-OPT,NFO
27486722,107370,LICHSGFIN25SEP680CE,LICHSGFIN,0.0,2025-09-30,680.0,0.05,1000,CE,NFO-OPT,NFO
27486978,107371,LICHSGFIN25SEP680PE,LICHSGFIN,0.0,2025-09-30,680.0,0.05,1000,PE,NFO-OPT,NFO
27485698,107366,LICHSGFIN25SEP660CE,LICHSGFIN,0.0,2025-09-30,660.0,0.05,1000,CE,NFO-OPT,NFO
27486466,107369,LICHSGFIN25SEP660PE,LICHSGFIN,0.0,2025-09-30,660.0,0.05,1000,PE,NFO-OPT,NFO
26609410,103943,LICHSGFIN25SEP650CE,LICHSGFIN,0.0,2025-09-30,650.0,0.05,1000,CE,NFO-OPT,NFO
27449602,107225,LICHSGFIN25SEP480CE,LICHSGFIN,0.0,2025-09-30,480.0,0.05,1000,CE,NFO-OPT,NFO
27449858,107226,LICHSGFIN25SEP480PE,LICHSGFIN,0.0,2025-09-30,480.0,0.05,1000,PE,NFO-OPT,NFO
26652418,104111,LICHSGFIN25OCT480CE,LICHSGFIN,0.0,2025-10-28,480.0,0.05,1000,CE,NFO-OPT,NFO
26664706,104159,LICHSGFIN25OCT480PE,LICHSGFIN,0.0,2025-10-28,480.0,0.05,1000,PE,NFO-OPT,NFO
26673666,104194,LICHSGFIN25OCT520CE,LICHSGFIN,0.0,2025-10-28,520.0,0.05,1000,CE,NFO-OPT,NFO
26673922,104195,LICHSGFIN25OCT520PE,LICHSGFIN,0.0,2025-10-28,520.0,0.05,1000,PE,NFO-OPT,NFO
26675714,104202,LICHSGFIN25OCT540CE,LICHSGFIN,0.0,2025-10-28,540.0,0.05,1000,CE,NFO-OPT,NFO
26675970,104203,LICHSGFIN25OCT540PE,LICHSGFIN,0.0,2025-10-28,540.0,0.05,1000,PE,NFO-OPT,NFO
26682114,104227,LICHSGFIN25OCT560CE,LICHSGFIN,0.0,2025-10-28,560.0,0.05,1000,CE,NFO-OPT,NFO
26682370,104228,LICHSGFIN25OCT560PE,LICHSGFIN,0.0,2025-10-28,560.0,0.05,1000,PE,NFO-OPT,NFO
26683650,104233,LICHSGFIN25OCT580CE,LICHSGFIN,0.0,2025-10-28,580.0,0.05,1000,CE,NFO-OPT,NFO
26683906,104234,LICHSGFIN25OCT580PE,LICHSGFIN,0.0,2025-10-28,580.0,0.05,1000,PE,NFO-OPT,NFO
26684162,104235,LICHSGFIN25OCT600CE,LICHSGFIN,0.0,2025-10-28,600.0,0.05,1000,CE,NFO-OPT,NFO
26684418,104236,LICHSGFIN25OCT600PE,LICHSGFIN,0.0,2025-10-28,600.0,0.05,1000,PE,NFO-OPT,NFO
26684674,104237,LICHSGFIN25OCT620CE,LICHSGFIN,0.0,2025-10-28,620.0,0.05,1000,CE,NFO-OPT,NFO
26684930,104238,LICHSGFIN25OCT620PE,LICHSGFIN,0.0,2025-10-28,620.0,0.05,1000,PE,NFO-OPT,NFO
26685186,104239,LICHSGFIN25OCT640CE,LICHSGFIN,0.0,2025-10-28,640.0,0.05,1000,CE,NFO-OPT,NFO
26685442,104240,LICHSGFIN25OCT640PE,LICHSGFIN,0.0,2025-10-28,640.0,0.05,1000,PE,NFO-OPT,NFO
26685698,104241,LICHSGFIN25OCT660CE,LICHSGFIN,0.0,2025-10-28,660.0,0.05,1000,CE,NFO-OPT,NFO
26685954,104242,LICHSGFIN25OCT660PE,LICHSGFIN,0.0,2025-10-28,660.0,0.05,1000,PE,NFO-OPT,NFO
26686210,104243,LICHSGFIN25OCT680CE,LICHSGFIN,0.0,2025-10-28,680.0,0.05,1000,CE,NFO-OPT,NFO
26686466,104244,LICHSGFIN25OCT680PE,LICHSGFIN,0.0,2025-10-28,680.0,0.05,1000,PE,NFO-OPT,NFO
29176322,113970,LICI25AUG920CE,LICI,0.0,2025-08-28,920.0,0.05,700,CE,NFO-OPT,NFO
29176578,113971,LICI25AUG920PE,LICI,0.0,2025-08-28,920.0,0.05,700,PE,NFO-OPT,NFO
27561730,107663,LICI25AUG910CE,LICI,0.0,2025-08-28,910.0,0.05,700,CE,NFO-OPT,NFO
27561986,107664,LICI25AUG910PE,LICI,0.0,2025-08-28,910.0,0.05,700,PE,NFO-OPT,NFO
27562754,107667,LICI25AUG930CE,LICI,0.0,2025-08-28,930.0,0.05,700,CE,NFO-OPT,NFO
27563010,107668,LICI25AUG930PE,LICI,0.0,2025-08-28,930.0,0.05,700,PE,NFO-OPT,NFO
29175810,113968,LICI25AUG900CE,LICI,0.0,2025-08-28,900.0,0.05,700,CE,NFO-OPT,NFO
29176066,113969,LICI25AUG900PE,LICI,0.0,2025-08-28,900.0,0.05,700,PE,NFO-OPT,NFO
29176834,113972,LICI25AUG940CE,LICI,0.0,2025-08-28,940.0,0.05,700,CE,NFO-OPT,NFO
29177090,113973,LICI25AUG940PE,LICI,0.0,2025-08-28,940.0,0.05,700,PE,NFO-OPT,NFO
27561218,107661,LICI25AUG890CE,LICI,0.0,2025-08-28,890.0,0.05,700,CE,NFO-OPT,NFO
27561474,107662,LICI25AUG890PE,LICI,0.0,2025-08-28,890.0,0.05,700,PE,NFO-OPT,NFO
27563266,107669,LICI25AUG950CE,LICI,0.0,2025-08-28,950.0,0.05,700,CE,NFO-OPT,NFO
27563522,107670,LICI25AUG950PE,LICI,0.0,2025-08-28,950.0,0.05,700,PE,NFO-OPT,NFO
29175298,113966,LICI25AUG880CE,LICI,0.0,2025-08-28,880.0,0.05,700,CE,NFO-OPT,NFO
29175554,113967,LICI25AUG880PE,LICI,0.0,2025-08-28,880.0,0.05,700,PE,NFO-OPT,NFO
29177346,113974,LICI25AUG960CE,LICI,0.0,2025-08-28,960.0,0.05,700,CE,NFO-OPT,NFO
29177602,113975,LICI25AUG960PE,LICI,0.0,2025-08-28,960.0,0.05,700,PE,NFO-OPT,NFO
27560706,107659,LICI25AUG870CE,LICI,0.0,2025-08-28,870.0,0.05,700,CE,NFO-OPT,NFO
27560962,107660,LICI25AUG870PE,LICI,0.0,2025-08-28,870.0,0.05,700,PE,NFO-OPT,NFO
27563778,107671,LICI25AUG970CE,LICI,0.0,2025-08-28,970.0,0.05,700,CE,NFO-OPT,NFO
27564034,107672,LICI25AUG970PE,LICI,0.0,2025-08-28,970.0,0.05,700,PE,NFO-OPT,NFO
29174786,113964,LICI25AUG860CE,LICI,0.0,2025-08-28,860.0,0.05,700,CE,NFO-OPT,NFO
29175042,113965,LICI25AUG860PE,LICI,0.0,2025-08-28,860.0,0.05,700,PE,NFO-OPT,NFO
29177858,113976,LICI25AUG980CE,LICI,0.0,2025-08-28,980.0,0.05,700,CE,NFO-OPT,NFO
29178114,113977,LICI25AUG980PE,LICI,0.0,2025-08-28,980.0,0.05,700,PE,NFO-OPT,NFO
27560194,107657,LICI25AUG850CE,LICI,0.0,2025-08-28,850.0,0.05,700,CE,NFO-OPT,NFO
27560450,107658,LICI25AUG850PE,LICI,0.0,2025-08-28,850.0,0.05,700,PE,NFO-OPT,NFO
27564290,107673,LICI25AUG990CE,LICI,0.0,2025-08-28,990.0,0.05,700,CE,NFO-OPT,NFO
27564546,107674,LICI25AUG990PE,LICI,0.0,2025-08-28,990.0,0.05,700,PE,NFO-OPT,NFO
29178626,113979,LICI25AUG1000PE,LICI,0.0,2025-08-28,1000.0,0.05,700,PE,NFO-OPT,NFO
29179906,113984,LICI25AUG1060CE,LICI,0.0,2025-08-28,1060.0,0.05,700,CE,NFO-OPT,NFO
29180162,113985,LICI25AUG1060PE,LICI,0.0,2025-08-28,1060.0,0.05,700,PE,NFO-OPT,NFO
27566338,107681,LICI25AUG1050CE,LICI,0.0,2025-08-28,1050.0,0.05,700,CE,NFO-OPT,NFO
27566594,107682,LICI25AUG1050PE,LICI,0.0,2025-08-28,1050.0,0.05,700,PE,NFO-OPT,NFO
29179394,113982,LICI25AUG1040CE,LICI,0.0,2025-08-28,1040.0,0.05,700,CE,NFO-OPT,NFO
29179650,113983,LICI25AUG1040PE,LICI,0.0,2025-08-28,1040.0,0.05,700,PE,NFO-OPT,NFO
27565314,107677,LICI25AUG1030CE,LICI,0.0,2025-08-28,1030.0,0.05,700,CE,NFO-OPT,NFO
29178882,113980,LICI25AUG1020CE,LICI,0.0,2025-08-28,1020.0,0.05,700,CE,NFO-OPT,NFO
29179138,113981,LICI25AUG1020PE,LICI,0.0,2025-08-28,1020.0,0.05,700,PE,NFO-OPT,NFO
27564802,107675,LICI25AUG1010CE,LICI,0.0,2025-08-28,1010.0,0.05,700,CE,NFO-OPT,NFO
29178370,113978,LICI25AUG1000CE,LICI,0.0,2025-08-28,1000.0,0.05,700,CE,NFO-OPT,NFO
29174274,113962,LICI25AUG840CE,LICI,0.0,2025-08-28,840.0,0.05,700,CE,NFO-OPT,NFO
29174530,113963,LICI25AUG840PE,LICI,0.0,2025-08-28,840.0,0.05,700,PE,NFO-OPT,NFO
27559682,107655,LICI25AUG830CE,LICI,0.0,2025-08-28,830.0,0.05,700,CE,NFO-OPT,NFO
27559938,107656,LICI25AUG830PE,LICI,0.0,2025-08-28,830.0,0.05,700,PE,NFO-OPT,NFO
29173762,113960,LICI25AUG820CE,LICI,0.0,2025-08-28,820.0,0.05,700,CE,NFO-OPT,NFO
29174018,113961,LICI25AUG820PE,LICI,0.0,2025-08-28,820.0,0.05,700,PE,NFO-OPT,NFO
27559170,107653,LICI25AUG810CE,LICI,0.0,2025-08-28,810.0,0.05,700,CE,NFO-OPT,NFO
27559426,107654,LICI25AUG810PE,LICI,0.0,2025-08-28,810.0,0.05,700,PE,NFO-OPT,NFO
29173250,113958,LICI25AUG800CE,LICI,0.0,2025-08-28,800.0,0.05,700,CE,NFO-OPT,NFO
29173506,113959,LICI25AUG800PE,LICI,0.0,2025-08-28,800.0,0.05,700,PE,NFO-OPT,NFO
27554562,107635,LICI25AUG790CE,LICI,0.0,2025-08-28,790.0,0.05,700,CE,NFO-OPT,NFO
27554818,107636,LICI25AUG790PE,LICI,0.0,2025-08-28,790.0,0.05,700,PE,NFO-OPT,NFO
29172738,113956,LICI25AUG780CE,LICI,0.0,2025-08-28,780.0,0.05,700,CE,NFO-OPT,NFO
29172994,113957,LICI25AUG780PE,LICI,0.0,2025-08-28,780.0,0.05,700,PE,NFO-OPT,NFO
29172226,113954,LICI25AUG760CE,LICI,0.0,2025-08-28,760.0,0.05,700,CE,NFO-OPT,NFO
29172482,113955,LICI25AUG760PE,LICI,0.0,2025-08-28,760.0,0.05,700,PE,NFO-OPT,NFO
29171714,113952,LICI25AUG740CE,LICI,0.0,2025-08-28,740.0,0.05,700,CE,NFO-OPT,NFO
29171970,113953,LICI25AUG740PE,LICI,0.0,2025-08-28,740.0,0.05,700,PE,NFO-OPT,NFO
